LebwohlLasher3.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.281, Time: 0.630327 s
         4278894 function calls (4091684 primitive calls) in 1.965 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       23    0.000    0.000    0.000    0.000 targetconfig.py:18(__init__)
       11    0.000    0.000    0.000    0.000 extending.py:298(StructAttribute)
       30    0.000    0.000    0.000    0.000 controlflow.py:285(dead_nodes)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_384}
        4    0.000    0.000    0.000    0.000 dataclasses.py:592(<listcomp>)
        1    0.000    0.000    0.000    0.000 random.py:800(getrandbits)
        1    0.000    0.000    0.000    0.000 selectors.py:583(_can_use)
       11    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 builder.py:17(wrap)
        1    0.000    0.000    0.000    0.000 transforms.py:10(PassManagerBuilder)
       18    0.000    0.000    0.000    0.000 base.py:860(<genexpr>)
        1    0.000    0.000    0.000    0.000 mathdecl.py:89(Math_predicate)
       38    0.000    0.000    0.000    0.000 models.py:349(get_nrt_meminfo)
       40    0.000    0.000    0.000    0.000 models.py:236(as_data)
       21    0.000    0.000    0.000    0.000 imputils.py:108(lower_constant)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1183(<listcomp>)
       24    0.000    0.000    0.000    0.000 patches.py:2238(<genexpr>)
        1    0.000    0.000    0.000    0.000 _testutils.py:101(_TestPythranFunc)
       12    0.000    0.000    0.000    0.000 legend_handler.py:62(__init__)
        4    0.000    0.000    0.000    0.000 ir.py:610(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_256}
        1    0.000    0.000    0.000    0.000 dispatcher.py:792(Dispatcher)
        1    0.000    0.000    0.000    0.000 socket.py:214(socket)
        1    0.000    0.000    0.000    0.000 base64mime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:115(_LAPACK)
       32    0.000    0.000    0.000    0.000 typeinfer.py:1751(propagate_started)
        3    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        4    0.000    0.000    0.000    0.000 dataclasses.py:1437(exec_body_callback)
        8    0.000    0.000    0.000    0.000 imputils.py:20(__init__)
       10    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:383(_IPAddressBase)
       11    0.000    0.000    0.000    0.000 funcdesc.py:126(llvm_cfunc_wrapper_name)
       14    0.000    0.000    0.000    0.000 base.py:74(<lambda>)
        1    0.000    0.000    0.000    0.000 axis.py:32(<listcomp>)
        1    0.000    0.000    0.000    0.000 _decomp_qr.py:1(<module>)
       31    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
        4    0.000    0.000    0.000    0.000 byteflow.py:1102(op_COPY)
       16    0.000    0.000    0.000    0.000 _pep440.py:301(<genexpr>)
       29    0.000    0.000    0.000    0.000 mathimpl.py:108(_unary_int_input_wrapper_impl)
       17    0.000    0.000    0.000    0.000 common.py:21(iterator_type)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2098(IPv6Interface)
        1    0.000    0.000    0.000    0.000 threading.py:838(Thread)
        3    0.000    0.000    0.000    0.000 npytypes.py:629(__init__)
        1    0.000    0.000    0.000    0.000 npytypes.py:316(NumpyNdIterType)
        1    0.000    0.000    0.000    0.000 builtins.py:397(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:5117(Forward)
        8    0.000    0.000    0.000    0.000 results.py:198(<listcomp>)
       11    0.000    0.000    0.000    0.000 dataclasses.py:603(<genexpr>)
       31    0.000    0.000    0.000    0.000 fromnumeric.py:3148(_ndim_dispatcher)
        1    0.000    0.000    0.000    0.000 contour.py:628(ContourSet)
        1    0.000    0.000    0.000    0.000 core.py:1315(_replace_dtype_fields)
        1    0.000    0.000    0.000    0.000 colors.py:1207(Normalize)
        1    0.000    0.000    0.000    0.000 cparser.py:297(__init__)
       28    0.000    0.000    0.000    0.000 interpreter.py:1757(code_freevars)
        6    0.000    0.000    0.000    0.000 six.py:131(__init__)
        1    0.000    0.000    0.000    0.000 typeconv.py:74(__init__)
        1    0.000    0.000    0.000    0.000 module.py:47(ModuleRef)
        1    0.000    0.000    0.000    0.000 builtins.py:255(<listcomp>)
       15    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
        3    0.000    0.000    0.000    0.000 _weakrefset.py:37(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
       16    0.000    0.000    0.000    0.000 _dtype.py:24(_kind_name)
       18    0.000    0.000    0.000    0.000 cycler.py:170(change_key)
        1    0.000    0.000    0.000    0.000 threading.py:389(notify_all)
        1    0.000    0.000    0.000    0.000 __init__.py:1803(LoggerAdapter)
        4    0.000    0.000    0.000    0.000 core.py:4895(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 _enums.py:181(<listcomp>)
        1    0.000    0.000    0.000    0.000 gridspec.py:532(SubplotSpec)
        1    0.000    0.000    0.000    0.000 proj3d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 axis3d.py:588(XAxis)
       42    0.000    0.000    0.000    0.000 builtins.py:150(<genexpr>)
       14    0.000    0.000    0.000    0.000 scalars.py:129(__lt__)
        4    0.000    0.000    0.000    0.000 core.py:3304(parseImpl)
       22    0.000    0.000    0.000    0.000 models.py:502(inner_models)
        1    0.000    0.000    0.000    0.000 manager.py:11(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:211(BinOpMod)
        1    0.000    0.000    0.000    0.000 core.py:89(__compat__)
        1    0.000    0.000    0.000    0.000 _special_matrices.py:1(<module>)
       14    0.000    0.000    0.000    0.000 funcdesc.py:108(llvm_func_name)
        1    0.000    0.000    0.000    0.000 __init__.py:910(_search_paths)
       16    0.000    0.000    0.000    0.000 codegen.py:1045(<listcomp>)
        8    0.000    0.000    0.000    0.000 core.py:4773(stopOn)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_256}
        1    0.000    0.000    0.000    0.000 targets.py:27(flatten)
        1    0.000    0.000    0.000    0.000 __init__.py:256(_register_at_fork_reinit_lock)
        4    0.000    0.000    0.000    0.000 __init__.py:830(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1156(LockableBbox)
       20    0.000    0.000    0.000    0.000 deprecation.py:171(__set_name__)
        7    0.000    0.000    0.000    0.000 dataclasses.py:327(__set_name__)
       32    0.000    0.000    0.000    0.000 typeinfer.py:1754(propagate_finished)
        1    0.000    0.000    0.000    0.000 numerictypes.py:433(__getitem__)
        6    0.000    0.000    0.000    0.000 _exceptions.py:17(_display_as_base)
        3    0.000    0.000    0.000    0.000 scalars.py:119(__init__)
        1    0.000    0.000    0.000    0.000 array_analysis.py:360(ShapeEquivSet)
        1    0.000    0.000    0.000    0.000 model.py:350(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:3235(RectangleSelector)
       15    0.000    0.000    0.000    0.000 nrt.py:48(_init_guard)
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        4    0.000    0.000    0.000    0.000 dataclasses.py:1017(<listcomp>)
        1    0.000    0.000    0.000    0.000 codegen.py:641(CPUCodeLibrary)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        6    0.000    0.000    0.000    0.000 typing.py:1825(<genexpr>)
        1    0.000    0.000    0.000    0.000 _inspect.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _adapters.py:165(wrap_spec)
        6    0.000    0.000    0.000    0.000 byteflow.py:1600(get_tos)
        1    0.000    0.000    0.000    0.000 builtins.py:405(<listcomp>)
        1    0.000    0.000    0.000    0.000 byteflow.py:1455(_State)
        1    0.000    0.000    0.000    0.000 gufunc.py:10(GUFunc)
       22    0.000    0.000    0.000    0.000 core.py:3627(recurse)
        1    0.000    0.000    0.000    0.000 cycler.py:104(Cycler)
        5    0.000    0.000    0.000    0.000 __init__.py:1720(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 caching.py:36(_Cache)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:345(PngStream)
        1    0.000    0.000    0.000    0.000 artist.py:88(_finalize_rasterization)
        1    0.000    0.000    0.000    0.000 _matrix.py:4(spmatrix)
       25    0.000    0.000    0.000    0.000 lex.py:1089(TOKEN)
       17    0.000    0.000    0.000    0.000 typeinfer.py:234(__init__)
       39    0.000    0.000    0.000    0.000 interpreter.py:1853(op_PRECALL)
       39    0.000    0.000    0.000    0.000 core.py:1873(recurse)
        2    0.000    0.000    0.000    0.000 ir_utils.py:448(<listcomp>)
        1    0.000    0.000    0.000    0.000 ast.py:72(_convert_num)
        1    0.000    0.000    0.000    0.000 builtins.py:239(BinOpFloorDiv)
        1    0.000    0.000    0.000    0.000 parfor.py:1584(ParforPassStates)
       24    0.000    0.000    0.000    0.000 <frozen _collections_abc>:409(__subclasshook__)
        6    0.000    0.000    0.000    0.000 __init__.py:104(<lambda>)
       18    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:79(<genexpr>)
        1    0.000    0.000    0.000    0.000 values.py:876(FunctionAttributes)
        1    0.000    0.000    0.000    0.000 colors.py:96(ColorSequenceRegistry)
       31    0.000    0.000    0.000    0.000 multiarray.py:668(result_type)
        8    0.000    0.000    0.000    0.000 removerefctpass.py:15(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:233(BinOpFloorDiv)
        1    0.000    0.000    0.000    0.000 core.py:3511(__init__)
        9    0.000    0.000    0.000    0.000 templates.py:1221(__init__)
       35    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:262(__subclasshook__)
        2    0.000    0.000    0.000    0.000 utils.py:212(__init_subclass__)
        1    0.000    0.000    0.000    0.000 targetconfig.py:140(TargetConfig)
        1    0.000    0.000    0.000    0.000 decorators.py:34(Vectorize)
        1    0.000    0.000    0.000    0.000 compiler.py:554(DefaultPassBuilder)
       15    0.000    0.000    0.000    0.000 transforms.py:749(consolidate_multi_exit_withs)
        1    0.000    0.000    0.000    0.000 registry.py:25(CPUTarget)
        1    0.000    0.000    0.000    0.000 typeinfer.py:955(TypeInferer)
        1    0.000    0.000    0.000    0.000 parfor_lowering_utils.py:10(ParforLoweringBuilder)
        1    0.000    0.000    0.000    0.000 datetime.py:1315(time)
       25    0.000    0.000    0.000    0.000 context.py:148(init)
       22    0.000    0.000    0.000    0.000 core.py:3361(<genexpr>)
       21    0.000    0.000    0.000    0.000 dataclasses.py:660(_is_kw_only)
        1    0.000    0.000    0.000    0.000 lowering.py:354(Lower)
        1    0.000    0.000    0.000    0.000 core.py:3045(QuotedString)
        5    0.000    0.000    0.000    0.000 <frozen os>:818(fsdecode)
        2    0.000    0.000    0.000    0.000 __init__.py:370(_FuncPtr)
       18    0.000    0.000    0.000    0.000 builder.py:29(_binop)
       17    0.000    0.000    0.000    0.000 imputils.py:332(outer)
        1    0.000    0.000    0.000    0.000 util.py:103(__init__)
        8    0.000    0.000    0.000    0.000 controlflow.py:703(<lambda>)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_512}
        1    0.000    0.000    0.000    0.000 threading.py:236(__init__)
        1    0.000    0.000    0.000    0.000 context.py:131(BaseContext)
        1    0.000    0.000    0.000    0.000 typeconv.py:22(TypeManager)
        1    0.000    0.000    0.000    0.000 six.py:236(create_module)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:30(<listcomp>)
        1    0.000    0.000    0.000    0.000 _bsr.py:23(_bsr_base)
        1    0.000    0.000    0.000    0.000 typeddict.py:82(Dict)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1135(_BaseV4)
        5    0.000    0.000    0.000    0.000 version.py:74(__lt__)
        1    0.000    0.000    0.000    0.000 __init__.py:1792(__init__)
        6    0.000    0.000    0.000    0.000 npytypes.py:463(mangling_args)
       14    0.000    0.000    0.000    0.000 _common.py:9(__init__)
       20    0.000    0.000    0.000    0.000 containers.py:220(__len__)
       31    0.000    0.000    0.000    0.000 models.py:251(from_return)
        2    0.000    0.000    0.000    0.000 _functools.py:6(method_cache)
        1    0.000    0.000    0.000    0.000 callconv.py:354(CPUCallConv)
       20    0.000    0.000    0.000    0.000 callconv.py:915(__init__)
        1    0.000    0.000    0.000    0.000 parfor.py:698(ParforDiagnostics)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 colors.py:647(Colormap)
        1    0.000    0.000    0.000    0.000 rcsetup.py:131(_validate_date)
        1    0.000    0.000    0.000    0.000 _coo.py:22(_coo_base)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:254(_requires_builtin_wrapper)
        1    0.000    0.000    0.000    0.000 cm.py:374(ScalarMappable)
       21    0.000    0.000    0.000    0.000 _inspect.py:143(<lambda>)
        1    0.000    0.000    0.000    0.000 pathlib.py:128(<setcomp>)
        1    0.000    0.000    0.000    0.000 context.py:6(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1067(StreamHandler)
        9    0.000    0.000    0.000    0.000 pythonapi.py:100(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:257(<listcomp>)
        1    0.000    0.000    0.000    0.000 _binary.py:1(<module>)
        3    0.000    0.000    0.000    0.000 six.py:85(_import_module)
        1    0.000    0.000    0.000    0.000 dates.py:1196(RRuleLocator)
        1    0.000    0.000    0.000    0.000 listobj.py:42(_ListPayloadMixin)
        1    0.000    0.000    0.000    0.000 _interface.py:53(LinearOperator)
       26    0.000    0.000    0.000    0.000 common.py:76(as_array)
        1    0.000    0.000    0.000    0.000 __init__.py:863(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 builtins.py:269(<listcomp>)
        1    0.000    0.000    0.000    0.000 subprocess.py:470(CompletedProcess)
        1    0.000    0.000    0.000    0.000 core.py:4866(ZeroOrMore)
        2    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
        1    0.000    0.000    0.000    0.000 six.py:493(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 __init__.py:12(<listcomp>)
        1    0.000    0.000    0.000    0.000 postproc.py:31(VariableLifetime)
       26    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
       15    0.000    0.000    0.000    0.000 ssa.py:37(__init__)
        1    0.000    0.000    0.000    0.000 _ccallback.py:26(LowLevelCallable)
        1    0.000    0.000    0.000    0.000 font_manager.py:527(FontProperties)
        4    0.000    0.000    0.000    0.000 numbers.py:197(_get_power_zerodiv_return)
        8    0.000    0.000    0.000    0.000 __init__.py:101(CFunctionType)
        1    0.000    0.000    0.000    0.000 tempfile.py:840(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 _common.py:267(tzrangebase)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:362(__subclasshook__)
        8    0.000    0.000    0.000    0.000 containers.py:239(mangling_args)
        1    0.000    0.000    0.000    0.000 compat.py:1(<module>)
        4    0.000    0.000    0.000    0.000 byteflow.py:1105(op_SWAP)
       25    0.000    0.000    0.000    0.000 dataclasses.py:1106(<genexpr>)
       15    0.000    0.000    0.000    0.000 transforms.py:589(<listcomp>)
        4    0.000    0.000    0.000    0.000 types.py:77(resolve_bases)
        6    0.000    0.000    0.000    0.000 types.py:251(intrinsic_name)
        1    0.000    0.000    0.000    0.000 builder.py:135(wrap)
        1    0.000    0.000    0.000    0.000 npytypes.py:71(Record)
        1    0.000    0.000    0.000    0.000 inspection.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gzip.py:121(GzipFile)
       10    0.000    0.000    0.000    0.000 rcsetup.py:374(validate_fontweight)
        6    0.000    0.000    0.000    0.000 typing.py:1818(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:439(LibraryLoader)
        1    0.000    0.000    0.000    0.000 zipfile.py:1872(__del__)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:441(_setdef)
        1    0.000    0.000    0.000    0.000 threading.py:822(_maintain_shutdown_locks)
        1    0.000    0.000    0.000    0.000 object_file.py:32(ObjectFileRef)
        1    0.000    0.000    0.000    0.000 builder.py:100(wrap)
        1    0.000    0.000    0.000    0.000 builtins.py:271(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:896(MetadataPathFinder)
        1    0.000    0.000    0.000    0.000 __init__.py:17(_init)
        1    0.000    0.000    0.000    0.000 calendar.py:71(_localized_day)
        3    0.000    0.000    0.000    0.000 npyimpl.py:511(register_unary_operator_kernel)
       29    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
       14    0.000    0.000    0.000    0.000 _parser.py:162(__delitem__)
        6    0.000    0.000    0.000    0.000 signal.py:49(decorator)
       14    0.000    0.000    0.000    0.000 __init__.py:892(__bool__)
        1    0.000    0.000    0.000    0.000 colors.py:1395(TwoSlopeNorm)
       18    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        1    0.000    0.000    0.000    0.000 ffi.py:193(register_lock_callback)
        1    0.000    0.000    0.000    0.000 ir.py:1247(Block)
        1    0.000    0.000    0.000    0.000 debuginfo.py:86(DIBuilder)
       14    0.000    0.000    0.000    0.000 decorator.py:195(<genexpr>)
       14    0.000    0.000    0.000    0.000 numbers.py:1185(bool_as_bool)
        1    0.000    0.000    0.000    0.000 enum.py:650(<listcomp>)
        1    0.000    0.000    0.000    0.000 errors.py:109(_ColorScheme)
        1    0.000    0.000    0.000    0.000 abstract.py:267(Callable)
        1    0.000    0.000    0.000    0.000 containers.py:139(BaseTuple)
        1    0.000    0.000    0.000    0.000 models.py:11(DataModel)
        1    0.000    0.000    0.000    0.000 lowering.py:24(BaseLower)
        1    0.000    0.000    0.000    0.000 axis3d.py:596(YAxis)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        1    0.000    0.000    0.000    0.000 constructor.py:19(BaseConstructor)
        1    0.000    0.000    0.000    0.000 funcdesc.py:24(FunctionDescriptor)
        1    0.000    0.000    0.000    0.000 listobject.py:1446(ListIterInstance)
       15    0.000    0.000    0.000    0.000 inline_closurecall.py:809(_debug_dump)
       18    0.000    0.000    0.000    0.000 values.py:51(_binop)
       10    0.000    0.000    0.000    0.000 _testutils.py:51(__init__)
        3    0.000    0.000    0.000    0.000 rangeobj.py:99(RangeIter)
        4    0.000    0.000    0.000    0.000 dataclasses.py:1043(<listcomp>)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        1    0.000    0.000    0.000    0.000 core.py:6517(MaskedConstant)
        1    0.000    0.000    0.000    0.000 builtins.py:46(<listcomp>)
        1    0.000    0.000    0.000    0.000 ImagePalette.py:24(ImagePalette)
        1    0.000    0.000    0.000    0.000 core.py:2354(Keyword)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:42(<listcomp>)
        1    0.000    0.000    0.000    0.000 randomimpl.py:582(_impl)
        5    0.000    0.000    0.000    0.000 npyimpl.py:387(<listcomp>)
       18    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
        2    0.000    0.000    0.000    0.000 analysis.py:322(do_prune)
       19    0.000    0.000    0.000    0.000 options.py:15(__init__)
       21    0.000    0.000    0.000    0.000 options.py:15(<lambda>)
        1    0.000    0.000    0.000    0.000 _triangulation.py:8(Triangulation)
        1    0.000    0.000    0.000    0.000 mathdecl.py:71(Math_copysign)
       12    0.000    0.000    0.000    0.000 {built-in method builtins.round}
       16    0.000    0.000    0.000    0.000 typing.py:2050(<genexpr>)
        1    0.000    0.000    0.000    0.000 pathlib.py:777(parent)
        1    0.000    0.000    0.000    0.000 parser.py:72(Parser)
        1    0.000    0.000    0.000    0.000 builtins.py:45(<listcomp>)
        1    0.000    0.000    0.000    0.000 ticker.py:377(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 rrule.py:94(rrulebase)
        1    0.000    0.000    0.000    0.000 core.py:124(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 {built-in method numba.core.typeconv._typeconv.new_type_manager}
        1    0.000    0.000    0.000    0.000 resolver.py:12(BaseResolver)
        2    0.000    0.000    0.000    0.000 scalars.py:137(__init__)
        1    0.000    0.000    0.000    0.000 funcdesc.py:181(PythonFunctionDescriptor)
        6    0.000    0.000    0.000    0.000 rcsetup.py:555(_validate_greaterequal0_lessthan1)
        1    0.000    0.000    0.000    0.000 ElementTree.py:125(Element)
        1    0.000    0.000    0.000    0.000 yacc.py:2099(LRGeneratedTable)
        3    0.000    0.000    0.000    0.000 pythonapi.py:108(__init__)
        1    0.000    0.000    0.000    0.000 models.py:1243(handle_bound_function)
       20    0.000    0.000    0.000    0.000 _inspect.py:142(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:321(CDLL)
        1    0.000    0.000    0.000    0.000 ffi.py:289(ObjectRef)
        3    0.000    0.000    0.000    0.000 callwrapper.py:11(__init__)
        1    0.000    0.000    0.000    0.000 sigutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quopri.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npydecl.py:457(parse_dtype)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1506(XMLParser)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1084(TimerBase)
        1    0.000    0.000    0.000    0.000 _afm.py:358(AFM)
        1    0.000    0.000    0.000    0.000 rrule.py:1418(_rrulestr)
        1    0.000    0.000    0.000    0.000 stackplot.py:1(<module>)
       15    0.000    0.000    0.000    0.000 byteflow.py:1812(__init__)
        1    0.000    0.000    0.000    0.000 core.py:4983(SkipTo)
        1    0.000    0.000    0.000    0.000 traceback.py:372(StackSummary)
        1    0.000    0.000    0.000    0.000 debuginfo.py:28(AbstractDIBuilder)
       15    0.000    0.000    0.000    0.000 codegen.py:542(recorded_timings)
        1    0.000    0.000    0.000    0.000 contour.py:1369(QuadContourSet)
        1    0.000    0.000    0.000    0.000 patches.py:2177(_Style)
        5    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        5    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        5    0.000    0.000    0.000    0.000 constructor.py:165(add_multi_constructor)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1393(IPv4Interface)
       23    0.000    0.000    0.000    0.000 targetconfig.py:42(doc)
       15    0.000    0.000    0.000    0.000 transforms.py:616(<listcomp>)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:211(AddrlistClass)
       12    0.000    0.000    0.000    0.000 {method 'from_address' of '_ctypes.PyCArrayType' objects}
       15    0.000    0.000    0.000    0.000 enum.py:178(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:362(YAMLObject)
        3    0.000    0.000    0.000    0.000 byteflow.py:1038(op_KW_NAMES)
        1    0.000    0.000    0.000    0.000 builtins.py:208(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method _cffi_backend._get_common_types}
        1    0.000    0.000    0.000    0.000 transforms.py:1080(TransformedBbox)
        1    0.000    0.000    0.000    0.000 axis.py:31(<listcomp>)
        1    0.000    0.000    0.000    0.000 _parser.py:394(_ymd)
        9    0.000    0.000    0.000    0.000 templates.py:595(<listcomp>)
       18    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        1    0.000    0.000    0.000    0.000 templates.py:28(Signature)
        1    0.000    0.000    0.000    0.000 core.py:3321(White)
        1    0.000    0.000    0.000    0.000 randomimpl.py:243(_impl)
        8    0.000    0.000    0.000    0.000 enum.py:1631(_simple_enum)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
        1    0.000    0.000    0.000    0.000 models.py:513(StructModel)
        1    0.000    0.000    0.000    0.000 model.py:25(BaseTypeByIdentity)
        1    0.000    0.000    0.000    0.000 core.py:2613(Word)
        1    0.000    0.000    0.000    0.000 backend_managers.py:32(ToolManager)
        1    0.000    0.000    0.000    0.000 mathdecl.py:136(Math_ldexp)
        1    0.000    0.000    0.000    0.000 tfqmr.py:1(<module>)
       19    0.000    0.000    0.000    0.000 imputils.py:425(impl_ret_new_ref)
        1    0.000    0.000    0.000    0.000 targets.py:174(Target)
        1    0.000    0.000    0.000    0.000 abstract.py:81(Type)
        1    0.000    0.000    0.000    0.000 transforms.py:1688(TransformWrapper)
        2    0.000    0.000    0.000    0.000 results.py:418(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:106(__version__)
       10    0.000    0.000    0.000    0.000 core.py:5456(postParse)
        1    0.000    0.000    0.000    0.000 bz2.py:26(BZ2File)
        3    0.000    0.000    0.000    0.000 imputils.py:84(lower_setattr_generic)
        1    0.000    0.000    0.000    0.000 colors.py:1486(CenteredNorm)
        2    0.000    0.000    0.000    0.000 rcsetup.py:406(_validate_mathtext_fallback)
        1    0.000    0.000    0.000    0.000 _csc.py:17(_csc_base)
        1    0.000    0.000    0.000    0.000 ast.py:67(_raise_malformed_node)
        5    0.000    0.000    0.000    0.000 {built-in method numpy.promote_types}
        1    0.000    0.000    0.000    0.000 representer.py:13(BaseRepresenter)
        1    0.000    0.000    0.000    0.000 types.py:198(IntType)
        1    0.000    0.000    0.000    0.000 timeit.py:84(Timer)
        1    0.000    0.000    0.000    0.000 controlflow.py:729(ControlFlowAnalysis)
       15    0.000    0.000    0.000    0.000 byteflow.py:1870(graph)
        1    0.000    0.000    0.000    0.000 compiler_lock.py:7(_CompilerLock)
        1    0.000    0.000    0.000    0.000 builtins.py:410(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:378(<listcomp>)
        1    0.000    0.000    0.000    0.000 npydecl.py:227(NumpyRulesInplaceArrayOperator)
        1    0.000    0.000    0.000    0.000 caching.py:98(_CacheLocator)
        1    0.000    0.000    0.000    0.000 type_annotations.py:16(SourceLines)
        1    0.000    0.000    0.000    0.000 Image.py:3450(register_extensions)
        1    0.000    0.000    0.000    0.000 transforms.py:2581(BboxTransformTo)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3543(_Backend)
        1    0.000    0.000    0.000    0.000 _extract.py:1(<module>)
       10    0.000    0.000    0.000    0.000 byteflow.py:1603(peek)
       12    0.000    0.000    0.000    0.000 npydecl.py:93(ufunc)
        3    0.000    0.000    0.000    0.000 types.py:300(_create_instance)
       12    0.000    0.000    0.000    0.000 _pep440.py:392(_parse_letter_version)
        6    0.000    0.000    0.000    0.000 containers.py:322(<genexpr>)
        3    0.000    0.000    0.000    0.000 callwrapper.py:92(__init__)
        1    0.000    0.000    0.000    0.000 array_exprs.py:19(RewriteArrayExprs)
        1    0.000    0.000    0.000    0.000 ticker.py:1770(LinearLocator)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:44(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method posix.get_terminal_size}
        1    0.000    0.000    0.000    0.000 _internal.py:248(_ctypes)
        1    0.000    0.000    0.000    0.000 values.py:1020(ArgumentAttributes)
        1    0.000    0.000    0.000    0.000 module.py:6(Module)
        1    0.000    0.000    0.000    0.000 colors.py:530(ColorConverter)
        1    0.000    0.000    0.000    0.000 lock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:2345(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 tz.py:386(tzfile)
        1    0.000    0.000    0.000    0.000 _triplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _procrustes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _csr.py:18(_csr_base)
        1    0.000    0.000    0.000    0.000 _dia.py:16(_dia_base)
